63520	41339084
64020	41390284
64520	41443888
65020	41500936
65520	41559488
66020	41619216
66520	41684292
67020	41750820
67520	41815504
68020	41885160
68520	41959892
69020	42035096
69520	42113852
70020	42194844
70520	42274004
71020	42364064
71520	42451956
72020	42545968
72520	42635880
73020	42725364
73520	42807756
74020	42896856
74520	42993704
75020	43100472
75520	43207624
76020	43309080
76520	43419756
77020	43529592
77520	43641092
78020	43750480
78520	43860036
79020	43977700
79520	44096436
80020	44206376
80520	44308544
81020	44417936
81520	44524300
82020	44634692
82520	44736240
83020	44842608
83520	44948000
84020	45049868
84520	45149500
85020	45246740
85520	45341520
86020	45436072
86520	45523412
87020	45619352
87520	45706136
88020	45791640
88520	45885752
89020	45965136
89520	46048856
90020	46132556
90520	46214068
91020	46296632
91520	46376072
92020	46455500
92520	46538744
93020	46617256
93520	46700920
94020	46783068
94520	46861300
95020	46951688
95520	47032384
96020	47120452
96520	47205648
97020	47293328
97520	47391288
98020	47484364
98520	47578948
99020	47669204
99520	47762640
100020	47864220
100520	47962508
101020	48058348
101520	48162004
102020	48257928
102520	48354604
103020	48449156
103520	48548024
104020	48645112
104520	48739212
105020	48832936
105520	48926980
106020	49015192
106520	49113336
107020	49216316
107520	49308416
108020	49396648
108520	49487244
109020	49580888
109520	49672804
110020	49764008
110520	49863192
111020	49955976
111520	50052288
112020	50152100
112520	50252712
113020	50354596
113520	50455320
114020	50566212
114520	50676648
115020	50787348
115520	50892724
116020	51000348
116520	51115556
117020	51220552
117520	51343304
118020	51457416
118520	51566576
119020	51685148
119520	51805012
120020	51914684
120520	52021120
121020	52141236
121520	52252636
122020	52358400
122520	52481552
123020	52595060
123520	52716400
124020	52840200
124520	52962336
125020	53093916
125520	53212820
126020	53345060
126520	53457580
127020	53574112
127520	53694864
128020	53799940
128520	53895288
129020	53995616
129520	54097104
130020	54189308
130520	54282132
131020	54373048
131520	54461644
132020	54551032
132520	54637760
133020	54724512
133520	54807044
134020	54881320
134520	54963072
135020	55042720
135520	55124780
136020	55199892
136520	55273840
137020	55347828
137520	55418768
138020	55482296
138520	55553300
139020	55617328
139520	55683024
140020	55747236
140520	55811752
141020	55879396
141520	55944980
142020	56004104
142520	56066412
143020	56132252
143520	56189656
144020	56251332
144520	56316172
145020	56375204
145520	56438008
146020	56496272
146520	56557028
147020	56618656
147520	56677908
148020	56734876
148520	56795132
149020	56858176
149520	56918124
150020	56977700
150520	57040236
151020	57102540
151520	57165264
152020	57223980
152520	57286592
153020	57343956
153520	57406764
154020	57469084
154520	57533672
155020	57600024
155520	57667936
156020	57730540
156520	57799804
157020	57869632
157520	57943272
158020	58018592
158520	58092176
159020	58167364
159520	58241448
160020	58321524
160520	58398916
161020	58475316
161520	58546228
162020	58620092
162520	58698892
163020	58779116
163520	58858472
164020	58940324
164520	59028248
165020	59117848
165520	59212524
166020	59292400
166520	59382272
167020	59465268
167520	59554720
168020	59645988
168520	59738144
169020	59824276
169520	59911944
170020	59999388
170520	60087204
171020	60175448
171520	60259024
172020	60339888
172520	60427336
173020	60510392
173520	60593508
174020	60672932
174520	60758220
175020	60847300
175520	60938428
176020	61024788
176520	61116616
177020	61209852
177520	61301824
178020	61393632
178520	61478000
179020	61564452
179520	61664084
180020	61760468
180520	61858280
181020	61957252
181520	62056640
182020	62160548
182520	62258092
183020	62351076
183520	62449740
184020	62551248
184520	62646368
185020	62745280
185520	62847420
186020	62942128
186520	63044732
187020	63136304
187520	63238948
188020	63339516
188520	63445340
189020	63538588
189520	63637488
190020	63751236
190520	63855196
191020	63959284
191520	64060288
192020	64174164
192520	64296532
193020	64408560
193520	64531868
194020	64643172
194520	64766952
195020	64899420
195520	65025628
196020	65159720
196520	65286264
197020	65433364
197520	65565728
198020	65700440
198520	65828452
199020	65968688
199520	66111108
200020	66259024
200520	66415612
201020	66587936
201520	66758284
202020	66924140
202520	67120968
203020	67315232
203520	67517528
204020	67717304
204520	67929136
205020	68156088
205520	68392376
206020	68646664
206520	68894672
207020	69167984
207520	69467776
208020	69811200
208520	70196968
209020	70596912
209520	70981336
210020	71456152
210520	72022080
211020	72677808
211520	73389752
212020	74355368
212520	75539672
213020	77532200
213520	82182184
213904	489513504
